count,city,state
40,Penn Valley,PA
40,Harrisville,PA
40,Dingmans Ferry,PA
40,Portersville,PA
40,Corsica,PA
40,Mapleton Depot,PA
40,Oswego,NY
40,Jordan,NY
40,Rosendale,NY
40,Winnemucca,NV
40,Dover,NJ
40,Marlboro,NJ
40,Bridgeport,NJ
40,New Salem,ND
40,Lima,MT
40,Custer,MT
40,Nesbit,MS
40,Gautier,MS
40,Mapleton,MN
40,Pengilly,MN
40,Cromwell,MN
40,Morris,MN
40,Fowlerville,MI
40,Jarrettsville,MD
40,Rising Sun,MD
40,Scott,LA
40,Park Ridge,IL
40,New Lenox,IL
40,Willow Springs,IL
40,Berwyn,IL
40,Midlothian,IL
40,De Soto,IA
40,Cedartown,GA
40,Cumming,GA
40,Graceville,FL
40,North Stonington,CT
40,Belvedere Tiburon,CA
40,Woodbridge,CA
40,Kenwood,CA
40,Davenport,CA
40,Kernville,CA
40,Beaumont,CA
40,Eutaw,AL
39,Sturtevant,WI
39,Toledo,WA
39,Forks,WA
39,Fife,WA
39,Fort Myer,VA
39,Bradley,SC
39,Pacolet,SC
39,New Bethlehem,PA
39,Shamokin,PA
39,Shermans Dale,PA
39,Leechburg,PA
39,Wyalusing,PA
39,Ione,OR
39,Sixes,OR
39,Delaware,OH
39,Greenfield Center,NY
39,Westmoreland,NY
39,Deer Park,NY
39,Santa Rosa,NM
39,Phillipsburg,NJ
39,Montvale,NJ
39,Linwood,NC
39,Jacksonville,NC
39,Saint Joseph,MO
39,Zumbro Falls,MN
39,Northome,MN
39,Coloma,MI
39,Galena,MD
39,West Lafayette,IN
39,Scottsburg,IN
39,Valparaiso,IN
39,Riverdale,IL
39,Twin Falls,ID
39,Eden,ID
39,Malad City,ID
39,Walnut,IA
39,Rex,GA
39,Elko,GA
39,Avondale Estates,GA
39,Jacksonville Beach,FL
39,Westville,FL
39,Caryville,FL
39,Bailey,CO
39,Dos Rios,CA
39,Woodside,CA
39,Cedarville,CA
39,Elk,CA
39,Rimrock,AZ
39,Miami,AZ
38,Green River,WY
38,Ravenswood,WV
38,Coupeville,WA
38,Kalama,WA
38,Park Valley,UT
38,Mason,TN
38,Pomaria,SC
38,Blenheim,SC
38,Lawrenceville,PA
38,Ruffs Dale,PA
38,Aspers,PA
38,Uniontown,PA
38,Gallitzin,PA
38,Landenberg,PA
38,Tobyhanna,PA
38,Bird In Hand,PA
38,Cresson,PA
38,Aliquippa,PA
38,Johnsonburg,PA
38,Franklin,PA
38,Loretto,PA
38,Spring Run,PA
38,Sterling,PA
38,Lostine,OR
38,Willoughby,OH
38,Sayville,NY
38,Garrison,NY
38,Kirkwood,NY
38,Levittown,NY
38,Montgomery,NY
38,Englewood,NJ
38,Berkeley Heights,NJ
38,Valley City,ND
38,Raeford,NC
38,Chapel Hill,NC
38,Snow Hill,NC
38,Hayesville,NC
38,Hot Springs,MT
38,Red Lodge,MT
38,Ocean Springs,MS
38,Hoffman,MN
38,Silver Lake,MN
38,Morristown,MN
38,Parkers Prairie,MN
38,Fennville,MI
38,Niles,MI
38,Brunswick,ME
38,Augusta,ME
38,Hughesville,MD
38,Randolph,MA
38,Raynham,MA
38,McHenry,IL
38,Fruitland Park,FL
38,North Bay Village,FL
38,Colchester,CT
38,Avon,CT
38,Davis Creek,CA
38,Tahoe Vista,CA
38,Cibola,AZ
38,Sheridan,AR
38,Duncanville,AL
38,Hazel Green,AL
37,Bridgeport,WV
37,Janesville,WI
37,Montesano,WA
37,Snoqualmie,WA
37,North Garden,VA
37,Goode,VA
37,Troy,VA
37,Ephraim,UT
37,Toquerville,UT
37,Wellington,UT
37,Texas City,TX
37,Thompsons Station,TN
37,Sharon,SC
37,Springfield,SC
37,Wind Gap,PA
37,Blossburg,PA
37,Hopewell,PA
37,Nicholson,PA
37,Arch Cape,OR
37,Imbler,OR
37,Dublin,OH
37,Shirley,NY
37,Chappaqua,NY
37,Tuckahoe,NY
37,Lake View,NY
37,Highland Falls,NY
37,Incline Village,NV
37,Silver Springs,NV
37,Mickleton,NJ
37,Butner,NC
37,Frenchtown,MT
37,Meridian,MS
37,Festus,MO
37,Granada,MN
37,Warroad,MN
37,Braham,MN
37,Wright,MN
37,Kensington,MN
37,Clarkfield,MN
37,Parma,MI
37,Hurlock,MD
37,Lynnfield,MA
37,Foxboro,MA
37,Fall River,MA
37,Marne,IA
37,Cumming,IA
37,Shelby,IA
37,Loganville,GA
37,Calhoun,GA
37,Mableton,GA
37,Moore Haven,FL
37,Greenwood,FL
37,Tavernier,FL
37,Pierson,FL
37,Bristol,CT
37,South Glastonbury,CT
37,Leadville,CO
37,Eagle,CO
37,Pacheco,CA
37,Whitethorn,CA
37,Columbia,CA
37,San Joaquin,CA
37,San Gregorio,CA
37,Palestine,AR
37,Eight Mile,AL
37,Evergreen,AL
37,Mathews,AL
36,Chilhowie,VA
36,Bowling Green,VA
36,Paeonian Springs,VA
36,Danville,VA
36,Argyle,TX
36,Hempstead,TX
36,Wilmer,TX
36,Huffman,TX
36,Dickinson,TX
36,Monetta,SC
36,Cameron,SC
36,Cranberry Township,PA
36,Slippery Rock,PA
36,Three Springs,PA
36,Grove City,PA
36,Monroe,OR
36,Summer Lake,OR
36,Broken Arrow,OK
36,Schuylerville,NY
36,Argyle,NY
36,Manlius,NY
36,South Salem,NY
36,Shrub Oak,NY
36,Chester,NY
36,Jackson Heights,NY
36,Grants,NM
36,Alpine,NJ
36,Sanbornton,NH
36,Canterbury,NH
36,Denton,NC
36,Swannanoa,NC
36,Valdese,NC
36,Trinity,NC
36,Jefferson City,MT
36,Tupelo,MS
36,Lake Saint Louis,MO
36,Harrisonville,MO
36,Lake Lillian,MN
36,Geneva,MN
36,Kellogg,MN
36,Green Isle,MN
36,Stevensville,MI
36,Marshall,MI
36,Monkton,MD
36,Brockton,MA
36,Millbury,MA
36,Sorrento,LA
36,Gilberts,IL
36,Mchenry,IL
36,Earlham,IA
36,Grimes,IA
36,Missouri Valley,IA
36,Adairsville,GA
36,Ponte Vedra Beach,FL
36,Bay Harbor Islands,FL
36,Clewiston,FL
36,Millsboro,DE
36,Georgetown,CO
36,San Marino,CA
36,West Hollywood,CA
36,Pescadero,CA
36,Bayside,CA
36,Gold Canyon,AZ
36,Moody,AL
35,Green Bay,WI
35,Nokesville,VA
35,Eureka,UT
35,Hurricane Mills,TN
35,Norway,SC
35,Lake View,SC
35,Ridge Spring,SC
35,Thorndale,PA
35,Beech Creek,PA
35,Fogelsville,PA
35,Scotrun,PA
35,Eldred,PA
35,Avon,OH
35,Valhalla,NY
35,Monroe,NY
35,Mexico,NY
35,West Islip,NY
35,Yorkville,NY
35,Riverside,NJ
35,Waretown,NJ
35,Egg Harbor City,NJ
35,Haddon Heights,NJ
35,Clarksboro,NJ
35,Seward,NE
35,Spring Hope,NC
35,Cameron,NC
35,Youngsville,NC
35,Black Mountain,NC
35,Haw River,NC
35,Palisade,MN
35,Cosmos,MN
35,Benson,MN
35,Dexter,MI
35,Lothian,MD
35,Hickory Hills,IL
35,Marengo,IA
35,Clear Lake,IA
35,Big Pine Key,FL
35,Steinhatchee,FL
35,Bronson,FL
35,Anthony,FL
35,Felton,DE
35,Frederica,DE
35,North Franklin,CT
35,Higganum,CT
35,Clinton,CT
35,Brookfield,CT
35,Westbrook,CT
35,Fort Lupton,CO
35,Canon City,CO
35,Idaho Springs,CO
35,Avon,CO
35,Cantua Creek,CA
35,Rough and Ready,CA
35,Bass Lake,CA
35,La Habra,CA
35,Cottonwood,AZ
35,Concho,AZ
35,Queen Creek,AZ
35,Teec Nos Pos,AZ
35,Tuba City,AZ
35,Riverside,AL
35,Phenix City,AL
34,Orlando,WV
34,Stevenson,WA
34,Winlock,WA
34,Fort Defiance,VA
34,Stanardsville,VA
34,Rustburg,VA
34,Lovettsville,VA
34,Heathsville,VA
34,West Lake Hills,TX
34,Roanoke,TX
34,Pulaski,TN
34,Olar,SC
34,Denmark,SC
34,Schellsburg,PA
34,Clarks Summit,PA
34,Petersburg,PA
34,Kingsley,PA
34,Patton,PA
34,Girard,PA
34,Grampian,PA
34,New Paris,PA
34,Dysart,PA
34,Mc Kees Rocks,PA
34,Princeton,OR
34,Garibaldi,OR
34,North Chili,NY
34,Baldwin,NY
34,Sprakers,NY
34,Babylon,NY
34,Huntington,NY
34,Riverton,NJ
34,Rochester,NH
34,Jamestown,ND
34,Mount Gilead,NC
34,Halifax,NC
34,Canyon Creek,MT
34,Valier,MT
34,Arnold,MO
34,Bayport,MN
34,Victoria,MN
34,Grand Meadow,MN
34,Iron,MN
34,Dennison,MN
34,Welcome,MN
34,Audubon,MN
34,New Boston,MI
34,Chelsea,MI
34,Huntington Woods,MI
34,Saint Joseph,MI
34,Saco,ME
34,Charlotte Hall,MD
34,Springfield,MA
34,Auburn,MA
34,Shorewood,IL
34,Bliss,ID
34,Wallace,ID
34,Albany,GA
34,Townsend,GA
34,Blountstown,FL
34,Georgetown,DE
34,Rehoboth Beach,DE
34,Lewes,DE
34,Harrington,DE
34,Pomfret Center,CT
34,Rocky Ford,CO
34,Casmalia,CA
34,Boonville,CA
34,Fiddletown,CA
34,Vallecito,CA
34,Etna,CA
34,Manchester,CA
34,Brookland,AR
34,Osceola,AR
34,Hoover,AL
33,Shady Spring,WV
33,Bow,WA
33,Courtland,VA
33,Meadowview,VA
33,Lovingston,VA
33,Park City,UT
33,Monroe,UT
33,Cedar Hill,TN
33,Birchwood,TN
33,Clinton,TN
33,Coosawhatchie,SC
33,Osceola Mills,PA
33,Folcroft,PA
33,Houtzdale,PA
33,Ironside,OR
33,Portland,NY
33,Hillsdale,NY
33,Great River,NY
33,Diamond Point,NY
33,Islip Terrace,NY
33,Santa Fe,NM
33,Berlin,NJ
33,Hawthorne,NJ
33,Hampton,NH
33,Lewisville,NC
33,Kinston,NC
33,Dallas,NC
33,Divide,MT
33,Marshfield,MO
33,Warrenton,MO
33,Earth City,MO
33,Askov,MN
33,Blomkest,MN
33,Russell,MN
33,Warba,MN
33,Mattawan,MI
33,Vienna,MD
33,Finksburg,MD
33,Forest Hill,MD
33,Edgewater,MD
33,La Porte,IN
33,New Castle,IN
33,Darien,IL
33,Rathdrum,ID
33,Malcom,IA
33,Ellabell,GA
33,Leesburg,GA
33,Branford,FL
33,Fowler,CO
33,Hudson,CO
33,Empire,CO
33,Bethel Island,CA
33,Dobbins,CA
33,Angwin,CA
33,Beckwourth,CA
33,Dolan Springs,AZ
33,Safford,AZ
33,Austin,AR
33,Opelika,AL
32,Hoodsport,WA
32,Sedro Woolley,WA
32,Altavista,VA
32,Mountain Home,UT
32,Henefer,UT
32,Dunlap,TN
32,Johnston,SC
32,Estill,SC
32,Early Branch,SC
32,Saltsburg,PA
32,Westfield,PA
32,Millersville,PA
32,Julian,PA
32,Towanda,PA
32,Manchester,PA
32,Connellsville,PA
32,Washington Boro,PA
32,Lehighton,PA
32,Emporium,PA
32,Marysville,PA
32,Port Allegany,PA
32,Paxinos,PA
32,Butte Falls,OR
32,Swisshome,OR
32,Chagrin Falls,OH
32,Strongsville,OH
32,Hudson,OH
32,Cold Spring,NY
32,Blauvelt,NY
32,Ghent,NY
32,Cuervo,NM
32,Riverdale,NJ
32,Clinton,NJ
32,Barnegat,NJ
32,Medford,NJ
32,Windham,NH
32,Contoocook,NH
32,Rockingham,NC
32,Princeton,NC
32,Walkertown,NC
32,Louisburg,NC
32,Granite Falls,NC
32,Washington,NC
32,Belt,MT
32,Bridger,MT
32,Cut Bank,MT
32,Ennis,MT
32,Bay Saint Louis,MS
32,Bates City,MO
32,Lonsdale,MN
32,Goodhue,MN
32,Hawick,MN
32,Oak Park,MN
32,Brookston,MN
32,Manchester,MD
32,Hampstead,MD
32,Littleton,MA
32,Pride,LA
32,Hammett,ID
32,American Falls,ID
32,Marion,IA
32,Casey,IA
32,Carlisle,IA
32,Wilton,IA
32,Warner Robins,GA
32,Athens,GA
32,Beverly Hills,FL
32,Miramar,FL
32,Indialantic,FL
32,Stafford Springs,CT
32,Harwinton,CT
32,Oregon House,CA
32,Rimforest,CA
32,Hat Creek,CA
32,Calpine,CA
32,Atherton,CA
32,North Antelope Valley,CA
32,Creston,CA
32,Herald,CA
32,Oro Grande,CA
32,Dunlap,CA
32,Globe,AZ
32,Rison,AR
32,Meridianville,AL
32,Cleveland,AL
31,Culloden,WV
31,Skippers,VA
31,Farmville,VA
31,Windsor,VA
31,Boydton,VA
31,Grouse Creek,UT
31,Boerne,TX
31,Cosby,TN
31,Crab Orchard,TN
31,Sweetwater,TN
31,Mc Connells,SC
31,Jonesville,SC
31,Warrington,PA
31,Friedens,PA
31,Shippenville,PA
31,Duquesne,PA
31,Knox,PA
31,Coalport,PA
31,East Petersburg,PA
31,Butler,PA
31,Lincoln University,PA
31,Ashville,PA
31,Tremont,PA
31,Waynesburg,PA
31,Herndon,PA
31,Halfway,OR
31,Craryville,NY
31,Hamlin,NY
31,New York Mills,NY
31,Nedrow,NY
31,Stephentown,NY
31,Dover Plains,NY
31,South Glens Falls,NY
31,Hicksville,NY
31,Mesquite,NV
31,Lordsburg,NM
31,Marmora,NJ
31,Short Hills,NJ
31,Hampton,NJ
31,Saddle River,NJ
31,York,NE
31,Hamptonville,NC
31,Middlesex,NC
31,Bessemer City,NC
31,Shelby,MT
31,Twin Bridges,MT
31,Thompson Falls,MT
31,Willard,MO
31,Ash Grove,MO
31,Atwater,MN
31,Embarrass,MN
31,Maple Lake,MN
31,Solway,MN
31,Roseau,MN
31,Puposky,MN
31,Hayward,MN
31,Gaines,MI
31,Spring Lake,MI
31,South Haven,MI
31,Princess Anne,MD
31,Peabody,MA
31,Dorchester Center,MA
31,Allston,MA
31,Lebanon Junction,KY
31,Stilwell,KS
31,Howe,IN
31,Fair Oaks,IN
31,Harvey,IL
31,Glenns Ferry,ID
31,Victor,IA
31,Mitchellville,IA
31,Register,GA
31,Trenton,GA
31,Sharpsburg,GA
31,Sunrise,FL
31,St Pete Beach,FL
31,Sneads,FL
31,Preston,CT
31,Breckenridge,CO
31,Laporte,CO
31,Palisade,CO
31,Volcano,CA
31,Yorkville,CA
31,Toluca Lake,CA
31,Cave Creek,AZ
31,Walnut Ridge,AR
31,Bald Knob,AR
31,Alma,AR
31,Clarksville,AR
31,Marbury,AL
30,Cool Ridge,WV
30,Ritzville,WA
30,Sutherland,VA
30,Montross,VA
30,Waverly,VA
30,Stuart,VA
30,Parksley,VA
30,Joseph,UT
30,Elmo,UT
30,Heber City,UT
30,West Haven,UT
30,New Zion,SC
30,Ehrhardt,SC
30,Mountville,SC
30,Hooversville,PA
30,Muncy Valley,PA
30,Mount Wolf,PA
30,Saxton,PA
30,Volant,PA
30,Douglassville,PA
30,Harrisonville,PA
30,Upper Chichester,PA
30,Summerhill,PA
30,Cove,OR
30,New Hyde Park,NY
30,East Nassau,NY
30,Battle Mountain,NV
30,Continental Divide,NM
30,Cinnaminson,NJ
30,Gibbstown,NJ
30,Boonton,NJ
30,Mountainside,NJ
30,Voorhees,NJ
30,Malaga,NJ
30,Livingston,NJ
30,Colts Neck,NJ
30,North Platte,NE
30,Papillion,NE
30,Tappen,ND
30,Pisgah Forest,NC
30,Seven Springs,NC
30,Pilot Mountain,NC
30,Forest City,NC
30,Summerfield,NC
30,Biscoe,NC
30,Philipsburg,MT
30,Lame Deer,MT
30,Eureka,MO
30,Kingdom City,MO
30,Billings,MO
30,Butterfield,MN
30,Baudette,MN
30,Glyndon,MN
30,Birch Run,MI
30,Clarksville,MD
30,Spiceland,IN
30,Dolton,IL
30,Winfield,IL
30,Ririe,ID
30,Saint Charles,IA
30,West Liberty,IA
30,Dacula,GA
30,Flowery Branch,GA
30,Melbourne Beach,FL
30,Biscayne Park,FL
30,Laurel Hill,FL
30,Lake Panasoffkee,FL
30,Saint James City,FL
30,Florahome,FL
30,Bartow,FL
30,Marlborough,CT
30,Edwards,CO
30,Granby,CO
30,The Sea Ranch,CA
30,Tahoma,CA
30,Butte City,CA
30,Rio Dell,CA
30,Madeline,CA
30,Plumas Lake,CA
30,French Gulch,CA
30,Trumann,AR
30,Satsuma,AL
30,Eastaboga,AL
29,Weston,WV
29,Elkwood,VA
29,South Boston,VA
29,Vernon,UT
29,Brian Head,UT
29,Galveston,TX
29,Germantown,TN
29,Morristown,TN
29,Whitmire,SC
29,Reevesville,SC
29,Alum Bank,PA
29,Hunker,PA
29,Beavertown,PA
29,Waterford,PA
29,Youngstown,OH
29,Croton on Hudson,NY
29,Memphis,NY
29,Hollis,NY
29,Petersburg,NY
29,Vauxhall,NJ
29,Budd Lake,NJ
29,Annandale,NJ
29,Stewartsville,NJ
29,Tilton,NH
29,La Vista,NE
29,Argusville,ND
29,Lenoir,NC
29,Tobaccoville,NC
29,Highlands,NC
29,Farmville,NC
29,Essex,MT
29,Black Eagle,MT
29,Springfield,MN
29,Bricelyn,MN
29,Racine,MN
29,Coopersville,MI
29,Bowdoinham,ME
29,Bangor,ME
29,Gray,ME
29,Saugus,MA
29,Dedham,MA
29,Vinton,LA
29,West Monroe,LA
29,Florence,KY
29,Goshen,IN
29,Collinsville,IL
29,Worth,IL
29,Huntley,IL
29,Star,ID
29,Durant,IA
29,New Virginia,IA
29,Bremen,GA
29,Hephzibah,GA
29,Tavares,FL
29,Lynn Haven,FL
29,Citrus Springs,FL
29,Ebro,FL
29,Miramonte,CA
29,San Martin,CA
29,Blue Jay,CA
29,Waldron,AR
29,Lake Village,AR
29,Prescott,AR
29,Springville,AL
28,Camp Creek,WV
28,Deming,WA
28,Buckley,WA
28,Silverdale,WA
28,Dutch John,UT
28,Fort Duchesne,UT
28,Manila,UT
28,Willis,TX
28,Seagoville,TX
28,Pineland,SC
28,Surfside Beach,SC
28,Smithfield,RI
28,Brockport,PA
28,Eighty Four,PA
28,Export,PA
28,Tarentum,PA
28,McAdoo,PA
28,Elizabeth,PA
28,Bainbridge,PA
28,Strongstown,PA
28,Jim Thorpe,PA
28,Barneveld,NY
28,Millbrook,NY
28,Salem,NY
28,Alden,NY
28,Medina,NY
28,Lake Katrine,NY
28,Auburn,NY
28,Herkimer,NY
28,Camillus,NY
28,Moriarty,NM
28,Woodcliff Lake,NJ
28,Allentown,NJ
28,Far Hills,NJ
28,Newfield,NJ
28,New London,NH
28,Dickinson,ND
28,Elizabethtown,NC
28,Laurinburg,NC
28,Vanceboro,NC
28,Taylorsville,NC
28,Pittsboro,NC
28,Conner,MT
28,Wibaux,MT
28,Volborg,MT
28,Rosebud,MT
28,Sidney,MT
28,Winnebago,MN
28,Sanborn,MN
28,Ironton,MN
28,Hanley Falls,MN
28,Altura,MN
28,Mahnomen,MN
28,Mabel,MN
28,Saint Clair,MI
28,Hastings,MI
28,Bridgman,MI
28,Watervliet,MI
28,Wells,ME
28,Greensboro,MD
28,Bryantown,MD
28,Danvers,MA
28,Somerville,MA
28,Ida,LA
28,Clarendon Hills,IL
28,Mason City,IA
28,Senoia,GA
28,Moultrie,GA
28,Bridgeville,DE
28,Ansonia,CT
28,Cos Cob,CT
28,Silt,CO
28,Muir Beach,CA
28,Rough And Ready,CA
28,Fish Camp,CA
28,Hydesville,CA
28,Lytle Creek,CA
28,West Contra Costa,CA
28,Samoa,CA
28,Fairfax,CA
28,Florence,AZ
28,Pine,AZ
28,Camden,AR
28,Bono,AR
28,Wetumpka,AL
28,Scottsboro,AL
27,Portage,WI
27,Elma,WA
27,Gold Bar,WA
27,Spokane Valley,WA
27,Chase City,VA
27,Franklin,VA
27,Shenandoah,VA
27,Occoquan,VA
27,Collinston,UT
27,Desoto,TX
27,Blountville,TN
27,Loudon,TN
27,Burns,TN
27,Fairfax,SC
27,Millville,PA
27,Gouldsboro,PA
27,Richfield,PA
27,Lilly,PA
27,Neelyton,PA
27,North Versailles,PA
27,Galeton,PA
27,Knoxville,PA
27,Tioga,PA
27,Hershey,PA
27,Burgettstown,PA
27,Blachly,OR
27,North Creek,NY
27,Port Jefferson Station,NY
27,Holland Patent,NY
27,Selden,NY
27,Ancram,NY
27,Esperance,NY
27,Cambridge,NY
27,Corinth,NY
27,Deeth,NV
27,Tucumcari,NM
27,Flanders,NJ
27,Delran,NJ
27,Maywood,NJ
27,Haskell,NJ
27,Grantham,NH
27,Medina,ND
27,Murphy,NC
27,Ramseur,NC
27,Liberty,NC
27,Conover,NC
27,Browns Summit,NC
27,Worden,MT
27,Wolf Point,MT
27,Rolla,MO
27,Lebanon,MO
27,Cokato,MN
27,Center City,MN
27,North Mankato,MN
27,Renville,MN
27,Britt,MN
27,Longville,MN
27,Fountain,MN
27,Swan River,MN
27,Lafayette,MN
27,Morton,MN
27,Mason,MI
27,Smiths Creek,MI
27,South Rockwood,MI
27,White Pigeon,MI
27,Kittery,ME
27,Indian Head,MD
27,Whiteford,MD
27,Churchville,MD
27,Burtonsville,MD
27,Wakefield,MA
27,Taunton,MA
27,Livingston,LA
27,West Terre Haute,IN
27,Lockport,IL
27,Rochelle,IL
27,Sugar Grove,IL
27,Thornton,IL
27,Brooklyn,IA
27,Dexter,IA
27,Thomson,GA
27,Bokeelia,FL
27,Treasure Island,FL
27,Altha,FL
27,Inglis,FL
27,Montverde,FL
27,Johannesburg,CA
27,Annapolis,CA
27,Oak Run,CA
27,Bouse,AZ
27,Mulberry,AR
27,Cordova,AL
26,Valley Grove,WV
26,Lost Creek,WV
26,Camas,WA
26,Everson,WA
26,Penn Laird,VA
26,Madison,VA
26,Crimora,VA
26,Boulder,UT
26,Red Oak,TX
26,Converse,TX
26,Gallatin,TN
26,Lodge,SC
26,Acme,PA
26,Newmanstown,PA
26,Mohnton,PA
26,James Creek,PA
26,Perrysburg,OH
26,Harriman,NY
26,Manorville,NY
26,Slingerlands,NY
26,Dayton,NV
26,Tijeras,NM
26,West Creek,NJ
26,Ocean View,NJ
26,Ogallala,NE
26,Thompson,ND
26,Elizabeth City,NC
26,Mills River,NC
26,Lavina,MT
26,Norris,MT
26,Ovando,MT
26,Ismay,MT
26,Augusta,MT
26,Richland,MO
26,Rogersville,MO
26,Valley Park,MO
26,Tower,MN
26,Angora,MN
26,Mayer,MN
26,Eden Valley,MN
26,Shevlin,MN
26,Bena,MN
26,Minnesota Lake,MN
26,McIntosh,MN
26,Truman,MN
26,Jeffers,MN
26,Carleton,MI
26,Allendale,MI
26,Newport,MI
26,Leonardtown,MD
26,Westford,MA
26,Greencastle,IN
26,Loogootee,IN
26,Deer Park,IL
26,Evergreen Park,IL
26,Calumet City,IL
26,Island Lake,IL
26,Shelley,ID
26,Dubuque,IA
26,Tallapoosa,GA
26,Harlem,GA
26,Danville,GA
26,Buckhead,GA
26,El Portal,FL
26,Sopchoppy,FL
26,Cortez,FL
26,Webster,FL
26,Bethel,CT
26,Carr,CO
26,Conifer,CO
26,Kit Carson,CO
26,Panorama City,CA
26,Yountville,CA
26,Loyalton,CA
26,Lockwood,CA
26,Homewood,CA
26,Newport Coast,CA
26,Bell,CA
26,Fort Mohave,AZ
26,Gila Bend,AZ
26,Greenbrier,AR
26,Millbrook,AL
26,Altoona,AL
25,Wheatland,WY
25,Evanston,WY
25,Appleton,WI
25,Lacey,WA
25,Quilcene,WA
25,Aylett,VA
25,Burkeville,VA
25,Stuarts Draft,VA
25,Alton,UT
25,Manvel,TX
25,La Marque,TX
25,Coupland,TX
25,Calhoun,TN
25,Fayetteville,TN
25,Niota,TN
25,Cornersville,TN
25,Jamestown,SC
25,Rowesville,SC
25,Gibsonia,PA
25,Davidsville,PA
25,Kittanning,PA
25,Gettysburg,PA
25,Mahaffey,PA
25,Alexandria,PA
25,Delta,PA
25,Jermyn,PA
25,Fort Rock,OR
25,Germantown,NY
25,Patterson,NY
25,Golconda,NV
25,West Wendover,NV
25,Palisades Park,NJ
25,Beachwood,NJ
25,Sewaren,NJ
25,Exeter,NH
25,New Hampton,NH
25,Catawba,NC
25,Battleboro,NC
25,Walnut Cove,NC
25,Trout Creek,MT
25,Grass Range,MT
25,Ballwin,MO
25,Rocheport,MO
25,Boonville,MO
25,Pelican Rapids,MN
25,Hermantown,MN
25,Lake Wilson,MN
25,Elbow Lake,MN
25,Waskish,MN
25,Fosston,MN
25,Bird Island,MN
25,Pequot Lakes,MN
25,Macomb,MI
25,Ottawa Lake,MI
25,Petersburg,MI
25,Severna Park,MD
25,California,MD
25,Westborough,MA
25,Leominster,MA
25,Shrewsbury,MA
25,London,KY
25,Bucyrus,KS
25,Straughn,IN
25,Harlan,IN
25,Great Lakes,IL
25,Lakemoor,IL
25,Weiser,ID
25,Kuna,ID
25,Crescent,IA
25,Kathleen,GA
25,Dublin,GA
25,Geneva,FL
25,Wewahitchka,FL
25,Brooklyn,CT
25,Roggen,CO
25,Fellows,CA
25,Guadalupe,CA
25,Igo,CA
25,Herlong,CA
25,Mcarthur,CA
25,Cobb,CA
25,Kayenta,AZ
25,Mountainburg,AR
25,Beebe,AR
25,El Dorado,AR
25,West Fork,AR
25,Hensley,AR
25,Toney,AL
25,Coker,AL
24,Sandstone,WV
24,Bluefield,WV
24,Newton,WV
24,Aberdeen,WA
24,Liberty Lake,WA
24,Battle Ground,WA
24,Shoreline,WA
24,Hardy,VA
24,Clarksville,VA
24,Crewe,VA
24,Rhoadesville,VA
24,Arrington,VA
24,Central,UT
24,Garrison,UT
24,Lockhart,TX
24,Hockley,TX
24,Hartford,TN
24,Tillman,SC
24,Garnett,SC
24,Roaring Branch,PA
24,Levittown,PA
24,Hustontown,PA
24,Mckeesport,PA
24,Laceyville,PA
24,Holtwood,PA
24,University Park,PA
24,Folsom,PA
24,Ambridge,PA
24,Rimersburg,PA
24,Stahlstown,PA
24,Wood Village,OR
24,Valley City,OH
24,Reynoldsburg,OH
24,Johnsonville,NY
24,Greenville,NY
24,Pottersville,NY
24,Ely,NV
24,Imlay,NV
24,Pine Brook,NJ
24,Farmingdale,NJ
24,Andover,NJ
24,Paulsboro,NJ
24,Ridgewood,NJ
24,Horace,ND
24,Columbia,NC
24,Mount Olive,NC
24,Castle Hayne,NC
24,Mars Hill,NC
24,Wyola,MT
24,Emigrant,MT
24,Broadus,MT
24,Peculiar,MO
24,Concordia,MO
24,New Richland,MN
24,Aurora,MN
24,Crosby,MN
24,Isle,MN
24,Stewart,MN
24,Kerkhoven,MN
24,Wrenshall,MN
24,Kelliher,MN
24,Eagle,MI
24,Casco,MI
24,York,ME
24,Brookeville,MD
24,Gramercy,LA
24,Richland,IN
24,Munster,IN
24,Reelsville,IN
24,Caledonia,IL
24,Fruitland,ID
24,Heyburn,ID
24,Boone,IA
24,Center Point,IA
24,Atalissa,IA
24,Madison,GA
24,Center Hill,FL
24,Madeira Beach,FL
24,Kenneth City,FL
24,Weeki Wachee,FL
24,Derby,CT
24,Parachute,CO
24,Creede,CO
24,Windsor,CO
24,Peyton,CO
24,Douglas City,CA
24,Reseda,CA
24,Fredonia,AZ
24,Mc Rae,AR
24,Brewton,AL
24,Georgiana,AL
24,Moundville,AL
24,Castleberry,AL
23,Oconomowoc,WI
23,Eau Claire,WI
23,Pleasant Prairie,WI
23,Lyle,WA
23,Hoquiam,WA
23,Orting,WA
23,Drewryville,VA
23,Exmore,VA
23,Grottoes,VA
23,Cumberland,VA
23,Cross Junction,VA
23,Mc Gaheysville,VA
23,Fruit Heights,UT
23,Dammeron Valley,UT
23,Cedar Hill,TX
23,Coppell,TX
23,Greeleyville,SC
23,Olyphant,PA
23,Claysburg,PA
23,Athens,PA
23,Nazareth,PA
23,Edinburg,PA
23,Falls Creek,PA
23,New Enterprise,PA
23,Allison Park,PA
23,Harmony,PA
23,Mifflin,PA
23,Sidman,PA
23,Cannon Beach,OR
23,North Olmsted,OH
23,Brookpark,OH
23,Euclid,OH
23,Beachwood,OH
23,Elbridge,NY
23,Chittenango,NY
23,Cross River,NY
23,Stony Brook,NY
